ADJ,ADV,CONJ,NOUN,NUM,VERB,COMMA,FULLSTOP,SPECIAL-,FUNCTION-A,FUNCTION-IN,FUNCTION-OF,FUNCTION-THE,uppercase_freq,flesch_reading_ease,flesch_kincaid_grade_level,avg_word_length,avg_sentence_length,text_perplexity,avg_sentence_perplexity,prompt_text_cosine_similarity,avg_sentence_cosine_similarity,tf_idfs_looked,tf_idfs_finale,tf_idfs_summary,tf_idfs_eye,tf_idfs_hand,tf_idfs_black,tf_idfs_said,tf_idfs_summarise,tf_idfs_end,tf_idfs_door,tf_idfs_knew,tf_idfs_face,tf_idfs_overall,tf_idfs_sum,tf_idfs_summarize,tf_idfs_conclude,tf_idfs_suggest,label
43,39,22,95,4,105,28,38,0,16,8,6,19,0.014174668,89.08,4.8,3.905198777,18.475,1.064488411,1.049043248,0.917483926,0.967140958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,37,41,130,5,128,18,45,1,35,11,15,50,0.014004376,86.23,5.9,3.816837315,20.10638298,1.045494199,1.016764397,0.917675078,0.975606341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,21,29,134,1,95,38,48,0,20,19,31,70,0.027515047,80.11,6.2,4.028301887,18.68627451,1.022405386,1.377435,0.922887802,0.966326523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12,6,2,15,5,9,6,4,0,2,2,6,10,0.01980198,66.07,9.5,4.376344086,20.6,1.001237631,1.001714301,0.974200904,0.961429462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,37,21,110,2,98,43,36,2,26,18,14,37,0.027357108,90.09,4.4,3.70480226,17.2244898,1.017974615,1.011092291,0.914584875,0.956778772,0.830880748,0,0,0,0,0,0,0,0.556450521,0,0,0,0,0,0,0,0,1
39,51,22,93,3,151,18,56,16,9,11,16,33,0.031827515,95.27,2.4,3.497069168,10.94444444,1.047952294,1.023688982,0.909674585,0.954996349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13,7,8,49,0,42,7,10,1,4,2,1,10,0.030634573,70.63,7.8,4.31372549,18.8,1.00477922,1.002182563,0.901863396,0.958061878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,30,29,172,7,119,36,42,3,41,9,12,33,0.021145374,79.3,6.5,4.146341463,20.90909091,1.02587533,1.007098873,0.904511154,0.973180913,0,0,0,0,0,0,0,0,0.217874352,0,0,0.975976827,0,0,0,0,0,1
21,5,6,47,4,19,17,4,1,3,2,0,10,0.084976207,32.33,14.2,6.258928571,21.57142857,1.058021545,1.060525786,0.883817255,0.966594774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,2,0,0,0,1,0,0,0,0.04137931,22.58,11.7,10.07692308,7.5,1.106379271,1.167706966,0.957669973,0.944543183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,6,7,28,3,20,6,7,2,3,3,2,15,0.022556391,75.54,7.9,4.195945946,22.25,1.153668046,1.196988463,0.965725362,0.941284912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,44,15,123,3,106,8,0,2,12,7,9,26,0.023346304,95.88,2.2,4.083333333,10.70114943,1.038732409,1.001271727,0.899852216,0.974090673,0.374104772,0,0,0,0,0,0.927386445,0,0,0,0,0,0,0,0,0,0,1
43,21,37,157,3,117,33,52,1,20,10,18,21,0.022193211,81.63,5.6,4.160479042,17.88679245,1.016230941,1.003858817,0.894209445,0.973297298,0.531772254,0,0,0,0,0,0,0,0.531772254,0,0.659118002,0,0,0,0,0,0,1
52,32,33,169,6,130,40,30,3,24,10,16,48,0.027977957,70.36,9.9,4.164746544,27.02777778,1.071227789,1.028225893,0.910130322,0.957612133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,0,1,0,1,0,1,0,0,0,0,0,0.047619048,-47.65,22.1,10.66666667,5,1.000659704,1.10369426,0.953421533,0.949590564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,4,25,1,15,1,5,0,2,2,5,8,0.024469821,72.09,9.3,3.983606557,25.6,1.001571178,1.001508284,0.96043098,0.966062769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,7,12,86,17,43,13,14,8,7,5,7,17,0.093721973,70.94,7.6,4.355498721,12.94285714,1.006875753,1.035735985,0.903812051,0.95355013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,6,0,1,0,0,0,0,1,0.020134228,87.42,3.4,3.838709677,11.33333333,1.003499627,1.000799855,0.951765418,0.974746406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12,2,2,28,3,8,3,5,0,3,1,5,6,0.044733045,53,10.4,5.098214286,20.83333333,1.223210335,1.07236437,0.953011692,0.967513549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,0,2,0,0,0,0,0,0,0.095081967,-74.72,28.4,14.73684211,25,1.173110485,1.173110485,0.936297357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,56,26,143,4,91,42,17,6,32,19,25,45,0.028401283,72.33,11.2,3.817551963,40.4,1.084066987,1.022760347,0.896984935,0.971226195,0,0,0,0,0.136431612,0,0,0,0.990649492,0,0,0,0,0,0,0,0,1
56,40,26,167,3,105,36,54,0,30,6,16,62,0.024390244,73.68,6.6,4.055952381,16.37931034,1.023383498,1.005587547,0.910442352,0.966282532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41,15,11,69,3,83,29,35,0,6,7,11,17,0.026241799,83.56,4.9,3.925925926,16.23684211,1.003473997,1.004268375,0.908494651,0.966700894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17,33,50,161,25,123,28,26,7,34,9,41,61,0.011941619,74.66,10.3,3.774120318,33.82758621,1.022477746,1.022911231,0.89480418,0.965579795,0.536459775,0,0,0,0,0,0.721353947,0,0.178819925,0,0.178819925,0.35763985,0,0,0,0,0,1
13,9,7,30,0,41,15,10,0,1,1,2,10,0.024958403,84.41,6.6,3.758064516,24.33333333,1.092464447,1.057531903,0.908103406,0.962982432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13,22,31,129,17,131,35,50,4,7,3,7,42,0.047014575,85.39,4.2,4.039889959,13.40909091,1.006379247,1.419959781,0.913714468,0.952173555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,1,0,0,0,0,0,0.028571429,93.81,0.9,3.714285714,9,1.000322819,1.000322819,0.965581596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,5,2,0,0,2,0,0,0,1,2,0.076335878,72.53,5,4.727272727,13,1.001356006,1.002087295,0.904520273,0.96278435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,24,30,147,9,96,32,27,3,21,13,25,42,0.025241902,76.35,7.6,4.260869565,18.375,1.081970811,1.020932232,0.913892984,0.951752226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,77.91,2.9,6,2,1.000765324,1.000765324,0.907178044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,53,21,137,2,152,32,58,0,6,17,18,58,0.030647986,82.75,5.2,4.002392344,16.11864407,1.044464946,1.109398488,0.898369312,0.965440214,0.321387576,0,0,0,0,0,0.321387576,0,0.796703233,0,0.398351617,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0.222222222,120.21,-3.1,4,2,1.000144124,1.000144124,0.913370192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,45,30,171,12,105,56,39,4,20,18,24,69,0.012427506,77.16,7.3,4.349573691,22.37209302,1.030501246,1.013013624,0.884757876,0.968342168,0.154406864,0,0,0.191383329,0,0.956916643,0.154406864,0,0,0,0,0,0,0,0,0,0,1
8,8,4,17,1,16,4,5,0,4,0,3,5,0.020933977,73.88,6.5,4.128205128,13.4,1.097293496,1.054343534,0.982953668,0.938069509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,41,30,124,31,106,40,35,1,15,10,23,39,0.02315887,75.64,7.9,3.939613527,22.92857143,1.10115242,1.191163382,0.909911454,0.942846704,0.267086533,0,0,0,0,0,0.430967466,0,0.861934932,0,0,0,0,0,0,0,0,1
36,29,17,118,2,66,17,30,1,11,4,5,16,0.097238896,90.5,4.3,3.159863946,9.571428571,1.115795851,1.214811463,0.859812021,0.924891714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,13,4,22,0,15,4,6,0,4,0,4,4,0.01458671,79.7,6.3,4.084033613,19,1.008203506,1.060103604,0.944536209,0.968138099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,65,33,115,1,162,34,46,0,17,12,11,28,0.017038008,80.11,6.2,4.102941176,17.66071429,1.043308377,1.165021753,0.900870621,0.964019155,0,0,0,0,0,0,0.554700196,0,0.832050294,0,0,0,0,0,0,0,0,1
19,28,16,74,3,64,19,23,0,9,2,10,15,0.018248175,80.11,6.2,3.958429561,19.92,1.003920674,1.001576757,0.905738473,0.965010586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,57,13,119,2,123,33,52,1,19,8,18,46,0.023349798,83.66,4.8,3.909518214,15.43076923,1.175551891,1.056722606,0.896425545,0.965759958,0.322687033,0,0,0,0,0,0.645374066,0,0.520683733,0,0.322687033,0.322687033,0,0,0,0,0,1
0,2,1,105,0,6,6,2,1,3,0,2,4,0.010678871,37.95,26.5,2.969387755,13.32786885,1.415754318,1.398653076,0.766455591,0.939858421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,28,0,0,0,0,0,0,0,0.11814346,-33.09,24.8,7.5,28,1.000048637,1.000048637,0.795811713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,54,31,177,6,85,38,39,6,11,16,36,54,0.019599837,60.75,9.5,4.498861048,21.73333333,1.039511442,1.087411443,0.916573107,0.971705631,0,0,0,0,0,0,0,0,0.374104772,0,0,0,0.927386445,0,0,0,0,1
64,69,26,120,5,104,34,55,1,16,7,16,45,0.034825871,82.54,5.2,3.880597015,16.89655172,1.010364175,1.003264934,0.904322267,0.96953822,0.659118002,0,0,0,0,0,0,0,0.531772254,0,0,0.531772254,0,0,0,0,0,1
3,0,0,4,0,1,0,1,0,0,0,1,2,0.046153846,73.85,4.5,4.333333333,7,1.000691772,1.000326693,0.96872282,0.962462485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,29,29,134,4,99,64,40,1,13,10,39,62,0.019179304,76.25,7.7,4.01744186,23.23809524,1.050088763,1.008096937,0.9166044,0.966249353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,37,35,92,8,113,28,39,0,17,13,18,17,0.023663038,86.74,5.7,3.900889454,19.95454545,1.078118563,1.154239357,0.918851018,0.956759199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41,49,17,124,1,162,30,45,0,13,3,8,57,0.035746202,85.99,3.9,3.890315053,12.225,1.011340976,1.007278411,0.905388892,0.946487241,0,0,0,0,0,0,0.778282923,0,0,0,0,0.627913762,0,0,0,0,0,1
38,36,28,184,5,128,24,49,1,50,7,10,50,0.01542777,80.82,5.9,3.730363423,17,1.006402731,1.02320385,0.920416474,0.970117397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,65,28,137,2,128,36,37,0,27,9,10,32,0.013061224,66.67,9.3,4.276376147,24.125,1.02230823,1.008087414,0.909665704,0.969915676,0,0,0,0,0,0,0,0,0.627913762,0,0,0.778282923,0,0,0,0,0,1
53,26,33,174,3,120,26,54,2,52,10,16,58,0.018484288,91.31,4,3.689376443,15.68852459,1.019635439,1.002002196,0.925605178,0.968368549,0,0,0,0,0,0,0,0,0.133266221,0.991080276,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-47.99,20.2,20,1,1.001183033,1.001183033,0.909725428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,48,35,130,17,94,49,28,10,19,11,29,36,0.029748284,72.8,9,3.832735962,27.64705882,1.137574553,1.010606414,0.922529399,0.959372445,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0.707106781,1
49,25,33,193,8,114,24,36,1,35,17,16,35,0.011602922,73.81,8.6,4.101754386,24.71052632,1.029928207,1.005144238,0.925358891,0.97417495,0,0,0,0,0,0,0,0,0.894427191,0,0,0,0,0,0,0,0.447213595,1
63,3,15,140,4,185,1,43,0,13,8,4,64,0.032204099,76.62,5.5,4.075167785,15.2962963,1.01848805,1.044368487,0.872925341,0.973885046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,7,3,15,0,16,2,5,0,2,0,0,5,0.012019231,83.36,4.9,4.1125,14.66666667,1.020610809,1.005441606,0.957419872,0.965699899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,2,0,0,1,1,2,0,0.146153846,71.48,9.5,4.12,14,1.035455465,1.028114319,0.945379138,0.944292784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,-132.59,32,17,1,1.001284361,1.001284361,0.927464306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,57,23,168,7,126,50,50,3,28,16,19,74,0.012457045,80.92,5.9,4.126340882,18.60784314,1.001746893,1.001051302,0.916005373,0.972367942,0,0,0,0,0,0.627913762,0,0,0,0,0,0.778282923,0,0,0,0,0,1
42,40,30,139,4,123,35,35,3,25,10,10,44,0.021831989,85.93,6,3.782227785,22.26829268,1.033800244,1.020261358,0.92100662,0.959299415,0,0,0,0.242535625,0,0,0,0,0,0.9701425,0,0,0,0,0,0,0,1
19,15,11,83,8,62,15,16,0,11,6,6,14,0.013205829,70.33,7.9,4.395,20.22727273,1.04379034,1.034077845,0.91181463,0.974126776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
51,45,33,86,2,86,38,32,1,10,14,12,47,0.027460921,75.95,7.8,4.090163934,22.72222222,1.003972292,1.001722296,0.920763433,0.97104772,0,0,0,0,0,0.85000275,0,0,0,0,0,0,0.52677825,0,0,0,0,1
18,16,22,53,6,80,12,22,3,4,1,6,13,0.033095723,80.92,5.9,3.900510204,18,1.03696537,1.013873439,0.918724358,0.967022707,0,0,0,0,0,0,0,0,0.627913762,0,0.778282923,0,0,0,0,0,0,1
4,6,0,38,6,14,8,12,0,0,0,0,2,0.031704095,78.25,4.8,4.492537313,12.30769231,1.000081301,1.007098115,0.963521242,0.966008921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,37,17,129,4,102,26,65,2,18,7,24,48,0.031686859,92.63,3.4,3.777108434,13.24285714,1.099887967,1.231671761,0.926609337,0.96073909,0,0,0,0,0,0.85000275,0,0,0,0.52677825,0,0,0,0,0,0,0,1
6,5,6,20,0,12,4,5,0,2,0,5,8,0.026785714,83.86,4.7,4.339805825,14.375,1.001691937,1.001245603,0.972439289,0.975509584,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
56,36,11,115,8,71,36,24,5,17,1,17,48,0.018219462,66.98,9.2,4.406196213,27,1.004293919,1.006372007,0.908274412,0.970194998,0,0,0,0,0,0.627913762,0,0,0.778282923,0,0,0,0,0,0,0,0,1
29,37,16,63,2,73,10,35,0,18,6,4,6,0.027090145,81.73,5.6,3.651685393,16.85714286,1.00214994,1.000541629,0.91065079,0.966431448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,10,12,124,15,67,34,21,2,22,3,24,47,0.040534096,58.52,10.3,5.023291925,28.38461538,1.046733499,1.039224227,0.915023446,0.962862994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,29,20,63,5,70,23,22,0,13,7,7,25,0.015740741,86.33,5.9,3.861363636,22.31818182,1.072175264,1.087525433,0.913916588,0.968814217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,16,14,57,4,72,16,21,0,10,4,9,26,0.01382716,86.13,5.9,3.865853659,21.61904762,1.011061668,1.01085555,0.880521774,0.973335296,0,0,0,0,0.707106781,0,0.707106781,0,0,0,0,0,0,0,0,0,0,1
32,49,43,114,11,131,38,35,0,22,18,15,30,0.032497679,86.33,5.9,3.691159587,20.68085106,1.009624362,1.096162461,0.907516778,0.964671426,0.30347309,0,0,0,0,0,0.734520535,0,0,0,0.606946181,0,0,0,0,0,0,1
5,2,4,12,0,16,5,7,3,2,1,1,1,0.026607539,97.7,1.5,3.886363636,10.45454545,1.010309577,1.090191353,0.901453912,0.955109978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,38,9,100,10,94,32,33,0,16,3,8,32,0.046421663,66.64,7.2,4.594855305,16.22916667,1.033320665,4.832387074,0.910964966,0.958175569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
39,60,33,85,7,155,46,63,0,6,10,10,36,0.026581118,92.32,3.6,3.761124122,14.44117647,1.089125514,1.098644617,0.901771963,0.96232951,0.577350269,0,0,0,0,0,0.577350269,0,0,0,0.577350269,0,0,0,0,0,0,1
17,18,4,48,2,44,10,19,0,9,1,8,1,0.02923588,73.88,6.5,4.204946996,14.68181818,1.078724384,1.140943527,0.892320931,0.963401763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,2,19,0,10,10,5,0,6,0,0,4,0.010799136,87.45,5.4,4.090909091,20.8,1.000555873,1.000773668,0.967749238,0.969968587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,20,25,170,7,86,25,34,5,23,4,11,36,0.053525913,73.98,6.5,4.404793609,17.42857143,1.036108851,1.053116377,0.909345269,0.952891019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,30,16,138,6,94,41,34,4,12,9,15,35,0.02529511,60.24,9.7,4.685871056,23.91666667,1.030696034,1.041583706,0.916614532,0.967349086,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25,29,20,162,2,166,40,47,1,6,8,2,0,0.02947281,83.15,5,4.425844347,16.61702128,1.070944309,1.231190243,0.901583672,0.961632371,0.316227766,0,0,0,0,0,0,0,0,0,0,0.948683298,0,0,0,0,0,1
54,19,15,170,23,104,43,44,9,25,19,10,39,0.038356164,71.65,7.4,4.560802834,21.57777778,1.014433026,1.010955683,0.911108613,0.976250816,0,0,0,0,0,0.428411358,0.286912079,0,0.856822716,0,0,0,0,0,0,0,0,1
38,14,14,129,15,95,28,28,5,18,20,14,26,0.037310373,59.13,10.1,4.668181818,24.03225806,1.018322468,1.015173923,0.888700485,0.965362081,0,0,0,0,0,0,0.97799721,0,0,0,0.208617972,0,0,0,0,0,0,1
2,0,1,6,0,4,1,2,0,0,1,0,1,0.057471264,70.8,5.6,5.296296296,16,1.010722756,1.058068335,0.988375843,0.966091752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,17,8,140,40,83,24,36,24,33,17,16,32,0.036181343,68.6,8.5,4.453825858,22.35,1.00630188,1.002271481,0.907029212,0.968543061,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
46,23,24,174,9,97,33,32,3,15,27,21,29,0.037569944,55.03,9.6,5.102288022,25,1.052157283,1.063649849,0.922679901,0.976130045,0,0,0,0,0,0,0.993902708,0,0,0,0,0.110260636,0,0,0,0,0,1
48,34,25,145,16,92,51,31,2,25,19,26,41,0.032914682,71.99,9.3,4.107448107,28.71875,1.010399342,1.124890986,0.900667846,0.97108329,0,0,0,0,0,0,0.271139167,0,0,0.962540156,0,0,0,0,0,0,0,1
4,1,0,10,2,8,0,1,0,5,0,1,0,0.1,51.01,13.2,4.543859649,31,1.046898007,1.055153966,0.962981045,0.950471878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,13,16,93,9,88,35,20,0,12,22,12,46,0.035505267,53.65,12.2,4.718152866,35.15,1.00965488,1.007032233,0.919833899,0.979524979,0,0,0,0,0,0,0.942380259,0,0.334543641,0,0,0,0,0,0,0,0,1
52,14,31,145,2,51,38,10,0,23,8,24,25,0.020602219,41.67,16.8,4.658490566,46.46153846,1.030243516,1.09161098,0.890602946,0.959511591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90,33,23,170,28,81,31,29,9,17,22,21,56,0.02411513,54.86,11.7,4.63980464,29.76666667,1.070818067,1.024395908,0.911872506,0.969291903,0,0,0,0,0,0,0,0,0.85000275,0.52677825,0,0,0,0,0,0,0,1
41,23,19,152,7,89,34,34,7,17,15,17,48,0.040183697,58.42,10.4,4.665384615,23.64864865,1.069301724,1.228850541,0.916646659,0.971302041,0,0,0.316227766,0,0,0,0.948683298,0,0,0,0,0,0,0,0,0,0,1
48,42,31,161,11,113,27,52,0,13,11,19,78,0.017872711,81.43,5.7,4.22467986,17.55555556,1.065227747,1.180495787,0.908124089,0.966994155,0,0,0,0,0,0,0,0,0,0,0.707106781,0.707106781,0,0,0,0,0,1
0,0,0,4,2,2,0,2,0,0,1,1,0,0.054263566,44.41,9.6,5.4,11,1.005328059,1.005377591,0.979107916,0.941613078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,5,58,2,24,8,10,1,7,3,3,21,0.02851711,68.4,8.6,4.186868687,18.75,1.029381752,1.035834511,0.927716613,0.943871894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,2,40,7,17,8,8,4,7,0,5,1,0.048587571,61.22,7.2,5.284671533,18.55555556,1.019948006,1.073907733,0.952515602,0.963088177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,23,17,136,10,105,27,32,1,18,8,21,57,0.046511628,61.87,9.1,4.621118012,18.57142857,1.091262698,1.32893151,0.912974656,0.963395843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,2,0,1,0,0,0,0,0,0.074074074,37.98,10,5.625,10,1.004498959,1.004498959,0.941753864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,10,9,85,8,64,21,23,4,22,13,13,23,0.029481132,51.68,10.9,4.759299781,21.66666667,1.052092552,1.051628237,0.90941143,0.961918685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
59,23,19,151,29,72,32,24,2,9,22,23,31,0.019639279,58.42,10.4,4.768138801,27.46153846,1.022568107,1.085018014,0.919368088,0.965550012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.111111111,120.21,-3.1,4,2,1.000396967,1.000396967,0.908092201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,5,0,1,0,1,0,0,0,1,3,0.055555556,77.57,7.2,4.526315789,11.5,1.001079559,1.000594079,0.974971771,0.939825177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,11,11,85,13,53,28,15,1,4,3,11,26,0.035755927,47.42,12.5,5.059496568,30.35294118,1.012871623,1.006456501,0.917762041,0.952750791,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
41,39,27,126,15,84,28,42,8,22,19,16,29,0.036241611,79.7,6.3,4.096385542,19.32608696,1.031820536,1.031808173,0.920741081,0.970537564,0,0,0,0,0,0.778282923,0.627913762,0,0,0,0,0,0,0,0,0,0,1
6,1,5,21,1,8,2,4,1,2,1,2,6,0.030360531,57.81,10.6,4.909090909,24.25,1.005827308,1.001503617,0.972765207,0.975604753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,6,10,33,7,36,9,19,0,5,5,4,9,0.022515528,85.69,4,4.028455285,15.89473684,1.039215446,1.002235795,0.930215597,0.963977271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,7,26,126,23,49,27,36,5,25,20,33,50,0.056234719,51.78,10.9,4.811320755,20.79487179,1.030312419,1.036681242,0.912913859,0.944466198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,34,26,145,6,76,39,28,16,52,13,20,44,0.032460733,77.67,7.1,3.924715909,26.3125,1.161328197,1.215204141,0.906340539,0.968938511,0.447213595,0,0,0,0,0,0,0,0,0.894427191,0,0,0,0,0,0,0,1
51,25,26,177,19,96,34,33,3,11,11,18,46,0.034428176,61.97,9,4.512562814,23.36842105,1.026968837,1.014888216,0.927605033,0.96878786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
82,29,27,163,4,87,40,29,4,9,18,17,51,0.015417559,64.3,8.1,4.645371578,18.83333333,1.064935565,1.071046029,0.902780175,0.968780752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,19,23,128,5,78,36,31,0,18,8,28,43,0.049636286,57.91,10.6,4.684420772,25.79411765,1.021160722,1.0056908,0.923473537,0.971691202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,1,0,6,0,16,0,3,0,1,1,1,2,0.065217391,83.96,4.7,4.063291139,18.8,1.018601537,1.00243721,0.987229347,0.956474811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,3,10,0,16,4,7,0,3,1,2,3,0.038095238,92.53,3.5,3.534090909,15.57142857,1.022538424,1.008941446,0.977528751,0.965290417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
47,12,18,129,10,80,36,23,4,18,11,19,38,0.021955261,56.08,11.3,4.634304207,28.76,1.091559887,1.118351635,0.913611591,0.968515813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17,11,6,43,5,29,11,10,0,2,9,6,27,0.035404142,61.8,11.1,4.530075188,24.75,1.099072456,1.03328988,0.929732919,0.94846001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,17,15,86,5,61,26,21,2,4,10,12,24,0.025995807,58.32,10.4,4.665198238,25.47619048,1.069633722,1.027913501,0.924568951,0.97216579,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45,23,19,151,20,63,22,21,9,11,12,14,44,0.0248,61.26,9.3,4.965986395,31.27272727,1.049467683,1.021625196,0.91667074,0.971680459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,18,20,89,8,69,16,23,1,15,8,10,31,0.032270607,60.65,9.5,4.593692022,25.7826087,1.012239575,1.002288147,0.905852735,0.967613551,0,0,0,0,0,0,0.370086211,0,0.656900372,0,0,0,0,0,0,0,0.656900372,1
0,0,1,4,3,3,1,1,0,0,0,0,1,0.040322581,71.31,5.4,5.666666667,12,1.003714323,1.000960767,0.950776994,0.938537538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,9,11,43,1,46,4,19,0,0,4,4,13,0.039891819,83.86,4.7,4.357933579,14.33333333,1.093726754,1.017661447,0.874308765,0.96305494,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15,13,6,52,0,30,11,10,2,6,3,8,22,0.033234421,53.31,10.3,4.868794326,29.63636364,1.034351468,1.003348491,0.911687911,0.975911319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
