ADJ,ADV,CONJ,NOUN,NUM,VERB,COMMA,FULLSTOP,SPECIAL-,FUNCTION-A,FUNCTION-IN,FUNCTION-OF,FUNCTION-THE,uppercase_freq,flesch_reading_ease,flesch_kincaid_grade_level,avg_word_length,avg_sentence_length,text_perplexity,avg_sentence_perplexity,prompt_text_cosine_similarity,avg_sentence_cosine_similarity,tf_idfs_get,tf_idfs_like,tf_idfs_sum,tf_idfs_summary,tf_idfs_overall,tf_idfs_summarize,tf_idfs_dont,tf_idfs_say,tf_idfs_im,tf_idfs_look,tf_idfs_said,tf_idfs_know,tf_idfs_think,tf_idfs_summarise,tf_idfs_end,tf_idfs_conclude,tf_idfs_told,tf_idfs_conclusion,tf_idfs_finale,label
10,16,9,53,1,28,12,10,1,3,5,4,23,0.008271298593879239,75.24,8.1,4.467889908256881,24.1,1.0002639293670654,1.0003586888313294,0.9299913048744202,0.9826026095284356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
19,10,15,53,1,45,11,14,1,7,6,7,14,0.009327115256495669,69.01,8.4,4.5111940298507465,21.0,1.0091240406036377,1.0009811094829015,0.886669933795929,0.9723289150458115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,1
12,15,14,58,1,43,20,21,0,8,3,11,16,0.01443298969072165,84.07,4.7,4.359848484848484,14.523809523809524,1.0003700256347656,1.0005602779842557,0.8927095532417297,0.9662876516580582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,19,15,52,0,48,7,14,1,8,2,4,10,0.013197360527894421,59.13,10.1,4.642611683848798,22.928571428571427,1.0199531316757202,1.0038168004580907,0.8963852524757385,0.9806353816619287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,20,18,76,0,51,23,25,1,9,2,11,32,0.015072765072765074,83.66,4.8,4.243016759776537,14.75,1.0024696588516235,1.0006104494844164,0.8752734661102295,0.968206383563854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,15,17,58,1,40,18,16,0,7,4,8,12,0.012956419316843345,61.77,9.1,4.818181818181818,20.0625,1.0293418169021606,1.054938942193985,0.8964220285415649,0.9687175949414571,0.0,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,1
16,12,15,55,0,58,21,24,0,8,5,5,17,0.017316017316017316,84.27,4.6,4.268456375838926,14.458333333333334,1.0391077995300293,1.012972469131152,0.9036096930503845,0.9676171618959178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
13,11,17,61,1,48,17,17,0,9,2,10,13,0.01818181818181818,72.05,7.2,4.568965517241379,18.166666666666668,1.0003383159637451,1.0012342863612704,0.884834349155426,0.9728583728565889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,16,15,50,1,40,17,16,1,8,2,7,12,0.046261089987325726,70.84,7.7,4.327586206896552,21.0625,1.010019302368164,1.01802509278059,0.8834601640701294,0.9750045855840047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,15,13,67,2,26,12,11,1,7,7,6,16,0.006828057107386716,48.64,12.1,5.381526104417671,24.818181818181817,1.0074059963226318,1.0041964704340154,0.9209672808647156,0.9775811016559601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,14,11,44,3,43,17,15,0,7,3,4,9,0.013590844062947067,71.44,7.4,4.359375,19.2,1.0003511905670166,1.0004963874816895,0.9173409938812256,0.9728357791900635,0.0,0.9045340337332909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30151134457776363,0.0,0.30151134457776363,0.0,0.0,0.0,0.0,1
27,11,27,83,8,66,21,24,13,10,6,15,20,0.02258823529411765,80.11,6.2,4.0608272506082725,19.625,1.0120419263839722,1.0073702931404114,0.9072872400283813,0.9726878948833632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
28,24,17,85,0,71,33,32,0,15,5,12,21,0.02135561745589601,82.95,5.1,3.9308035714285716,16.28125,1.0004805326461792,1.0098952986299992,0.9031791090965271,0.963982678228809,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12,15,9,50,1,54,13,13,2,4,1,8,15,0.010126582278481013,58.62,10.3,4.606498194945848,23.76923076923077,1.0050643682479858,1.0452284171031072,0.9102783203125,0.9769094387690226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,24,17,69,3,44,17,19,3,10,4,11,12,0.013068478829064296,70.13,8.0,4.39367816091954,20.57894736842105,1.0246062278747559,1.0018065916864496,0.8855104446411133,0.9750561151239607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
15,12,12,52,2,46,11,19,1,10,2,1,24,0.01935483870967742,83.25,5.0,4.272373540856031,15.05,1.0108070373535156,1.0016411304473878,0.9176251888275146,0.969839262334924,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10,15,6,82,1,44,19,18,2,13,9,7,24,0.014884979702300407,81.83,5.5,4.010526315789473,16.19047619047619,1.000707983970642,1.0017117999848866,0.9113633632659912,0.9640230119228363,0.1690308509457033,0.50709255283711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8451542547285166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,26,15,45,1,35,16,21,1,5,1,9,15,0.02516175413371675,83.86,4.7,4.003690036900369,14.714285714285714,1.0135133266448975,1.0062067054566883,0.912983238697052,0.9610366195440292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,7,14,46,1,47,14,19,0,11,3,2,8,0.015418502202643172,84.17,4.6,4.342741935483871,15.578947368421053,1.0371454954147339,1.0050374645935862,0.9296226501464844,0.9714135726292928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324555320336759,0.0,0.31622776601683794,0.0,0.6324555320336759,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,1
21,17,7,58,2,39,17,26,0,10,3,3,9,0.024140012070006035,78.75,4.6,4.617543859649123,11.7,1.0029566287994385,1.0198235313097637,0.8890089392662048,0.9605574299549234,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1
23,11,14,71,2,58,26,20,0,9,3,4,26,0.01173469387755102,81.22,5.8,4.383098591549296,16.875,1.0062553882598877,1.003594805796941,0.8841933608055115,0.9739635923634404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
17,8,10,37,0,30,9,13,2,5,3,8,10,0.015760441292356184,71.34,7.5,4.689497716894977,18.692307692307693,1.0007432699203491,1.006122011404771,0.9152765870094299,0.9668142795562744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
25,12,14,58,1,53,14,19,0,6,3,8,25,0.02034084661902144,70.53,7.8,4.321428571428571,19.42105263157895,1.001246690750122,1.0010016905634027,0.8897444009780884,0.972031424442927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12,10,13,47,0,40,12,12,4,8,3,4,13,0.00913937547600914,77.47,7.2,4.407563025210084,22.5,1.0002858638763428,1.0005651513735454,0.9375013709068298,0.9756966070695356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13,19,16,53,1,57,16,15,1,5,4,2,15,0.017430600387346677,76.66,7.5,4.0633333333333335,22.133333333333333,1.0007884502410889,1.0007838487625123,0.9127578139305115,0.9679028647286552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,15,9,51,3,48,14,17,2,9,5,9,19,0.01265022137887413,73.37,6.7,4.443661971830986,17.0,1.0212275981903076,1.0010504910820408,0.9036399722099304,0.9734127223491669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
16,8,10,42,0,27,5,8,1,1,0,4,23,0.008710801393728223,47.72,12.4,5.01058201058201,25.375,1.039262294769287,1.0019094794988632,0.9504677653312683,0.9819609437670026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
12,14,9,40,1,47,9,14,0,5,7,4,6,0.012372634643377001,81.93,5.5,4.3438735177865615,16.41176470588235,1.0008851289749146,1.0004377855974085,0.9251845479011536,0.9746769033372402,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,28,13,45,0,60,19,33,0,13,3,2,8,0.02471169686985173,94.86,2.6,3.9134078212290504,11.31578947368421,1.0024728775024414,1.0361572253076654,0.8984505534172058,0.9562294499294178,0.0,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.6324555320336759,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,1
17,21,14,28,0,48,16,17,0,3,1,0,12,0.021621621621621623,80.51,6.0,4.2727272727272725,18.11764705882353,1.0003994703292847,1.095812993891099,0.9067058563232422,0.9680069200694561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11,10,6,28,0,34,9,10,0,5,1,4,21,0.021998166819431713,68.81,8.5,4.5595854922279795,21.2,1.0003317594528198,1.0013790845870971,0.9344931244850159,0.9793139431211684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29,6,15,60,0,30,12,12,0,7,5,8,17,0.014621741894469168,49.96,11.6,5.007751937984496,23.833333333333332,1.000421166419983,1.0014769434928894,0.8942979574203491,0.9716211232272062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,9,12,60,1,52,12,15,2,5,1,4,17,0.009302325581395349,52.49,10.6,4.950877192982456,20.933333333333334,1.0341699123382568,1.0044790267944337,0.9066802263259888,0.9767264681203025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,13,20,75,2,50,20,16,2,10,2,10,32,0.011117287381878822,60.24,9.7,4.606349206349206,22.0625,1.0004135370254517,1.0953307747840881,0.9018357992172241,0.974820597966512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
20,18,16,55,0,42,17,15,0,7,8,10,19,0.010889292196007259,60.14,9.7,4.5479452054794525,21.733333333333334,1.061556339263916,1.006962513923645,0.8992111086845398,0.9700503689902169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26,10,12,58,0,40,21,16,1,8,8,5,27,0.02303603071470762,78.08,7.0,4.563758389261745,21.0,1.0007730722427368,1.0005920007824898,0.896913468837738,0.9741811513900757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
13,4,16,62,0,41,18,16,2,7,5,7,12,0.017518248175182483,81.22,5.8,4.326693227091633,18.0,1.0061068534851074,1.0003580376505852,0.9112655520439148,0.971926732858022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11,4,10,40,1,42,16,14,1,2,0,1,9,0.018404907975460124,82.24,5.4,4.367149758454106,15.125,1.0123018026351929,1.0489163920283318,0.8630660772323608,0.9521603385607401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
24,21,18,52,5,56,27,24,0,5,7,7,16,0.02267699115044248,82.14,5.4,4.0285714285714285,16.708333333333332,1.0295318365097046,1.0414853394031525,0.9026785492897034,0.9649608264798704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13,11,4,19,3,21,10,7,0,4,1,2,8,0.010670731707317074,80.01,6.2,4.440677966101695,19.285714285714285,1.0004479885101318,1.009347983769008,0.9611546397209167,0.9784835775693258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13,12,9,49,5,36,12,9,3,4,2,5,20,0.00683371298405467,55.58,11.5,4.864253393665158,27.444444444444443,1.0076658725738525,1.0076201624340482,0.9133157730102539,0.9748452305793762,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,9,14,56,0,30,12,8,0,4,3,10,26,0.006584362139917695,61.4,11.3,4.593457943925234,29.25,1.0014556646347046,1.0009139776229858,0.9446997046470642,0.9832291773387364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
17,10,9,43,4,28,11,9,3,5,3,5,8,0.017918088737201365,57.91,10.6,4.669950738916256,23.3,1.0011180639266968,1.0044621348381042,0.9458726048469543,0.9747966263029311,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,9,5,46,0,31,8,11,1,7,7,6,14,0.021756021756021756,59.23,10.1,4.541850220264317,23.545454545454547,1.0006294250488281,1.0617584748701616,0.9238370060920715,0.9777585148811341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1
17,9,6,61,3,43,12,13,1,3,9,7,20,0.02715466351829988,57.81,10.6,4.886925795053004,23.923076923076923,1.0012078285217285,1.0024140523030207,0.8933195471763611,0.975135381023089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,8,5,41,4,20,9,9,1,6,1,5,11,0.018633540372670808,43.73,11.9,5.337142857142857,22.0,1.0259928703308105,1.0050958262549505,0.948047935962677,0.9701551422476768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12,3,8,48,0,31,6,10,1,1,4,4,13,0.0324773413897281,42.41,12.4,5.258373205741627,23.2,1.0250107049942017,1.0029658675193787,0.9264955520629883,0.9777098231845431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,8,7,57,1,27,7,10,2,8,2,9,10,0.015236567762630313,50.26,11.4,4.665137614678899,24.1,1.0873299837112427,1.047359049320221,0.9302846789360046,0.9734375874201456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,0,3,35,2,18,1,7,0,0,5,2,7,0.0187207488299532,64.1,8.2,4.798165137614679,17.0,1.000465989112854,1.0009658166340418,0.9856049418449402,0.9762262105941772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,3,4,48,1,22,7,9,1,6,5,0,9,0.02564102564102564,47.49,10.4,5.448648648648649,22.666666666666668,1.0009838342666626,1.0007836288876004,0.9522596597671509,0.975627988576889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9,5,8,58,2,29,13,12,0,5,6,4,13,0.03165374677002584,60.14,9.7,4.937743190661479,23.666666666666668,1.0021733045578003,1.0139910876750946,0.904041051864624,0.9799807396802035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,8,7,39,0,23,3,9,1,6,1,4,7,0.01446480231436837,44.03,11.8,4.97093023255814,20.77777777777778,1.0187820196151733,1.0105971495310466,0.9542028307914734,0.9811325371265411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12,6,4,38,0,33,4,8,1,6,6,8,21,0.03216374269005848,54.46,11.9,4.91703056768559,30.625,1.0147494077682495,1.0031344443559647,0.9332665801048279,0.9831686956541879,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
16,4,8,56,5,26,8,12,1,4,4,8,12,0.024603174603174603,54.12,10.0,5.04390243902439,17.384615384615383,1.0002256631851196,1.0015663458750799,0.9341928958892822,0.9702550520499548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,2,6,45,5,32,14,12,2,7,5,4,9,0.035380507343124167,59.33,10.0,4.9,23.333333333333332,1.0037577152252197,1.0020105342070262,0.9175021052360535,0.9804710149765015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,5,6,51,1,25,8,10,2,5,3,11,23,0.020523708421797595,50.16,11.5,4.948936170212766,25.5,1.0049511194229126,1.0005491852760315,0.9286881685256958,0.9717072447141012,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,1
13,8,4,59,5,34,10,12,0,3,10,9,24,0.02338811630847029,67.69,8.9,4.8830188679245285,24.083333333333332,1.0111384391784668,1.000904639561971,0.9166989922523499,0.9792779088020325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13,6,5,55,1,29,8,8,1,5,6,8,20,0.012038523274478331,46.1,13.0,5.049019607843137,27.625,1.0007630586624146,1.0048156082630157,0.9304049611091614,0.9815173404557365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13,6,14,46,3,19,6,9,4,6,2,6,13,0.03365810451727192,58.32,10.4,4.66497461928934,24.0,1.002715826034546,1.0008116430706449,0.9496297240257263,0.9772890731692314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,13,12,72,4,39,14,12,3,6,3,7,15,0.012682308180088777,53.1,10.3,5.027237354085603,24.166666666666668,1.000461220741272,1.0006669461727142,0.914583146572113,0.979177101091905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26,5,6,89,4,35,11,14,0,2,2,14,30,0.019364448857994043,63.43,10.5,4.660056657223796,27.0,1.014569878578186,1.0010685324668884,0.9017752408981323,0.9806921803034269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21,2,5,55,1,35,12,11,3,3,7,5,8,0.02321981424148607,61.87,9.1,4.808219178082192,22.363636363636363,1.0002599954605103,1.0032815174622969,0.9342077374458313,0.970593374967575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19,7,5,51,0,36,8,11,0,6,3,6,14,0.012213740458015267,43.83,11.8,5.152380952380953,21.0,1.0370768308639526,1.090276924046603,0.9340478777885437,0.9779496252536773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,11,6,67,6,28,13,13,2,8,7,8,12,0.01926444833625219,50.67,11.3,5.198529411764706,23.53846153846154,1.0167723894119263,1.0397091920559223,0.9115554094314575,0.9740612457195917,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,8,10,62,2,36,14,11,0,7,2,3,13,0.018617021276595744,48.64,12.1,4.815686274509804,25.818181818181817,1.0030120611190796,1.0028740709478206,0.9128048419952393,0.9807970881462097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,1
16,7,7,47,3,20,9,10,0,4,4,5,13,0.02459016393442623,51.68,10.9,5.096938775510204,22.3,1.002448320388794,1.0012977957725524,0.9446871876716614,0.9744421376122369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20,9,8,62,3,33,13,10,1,4,7,6,16,0.017329910141206675,30.2,15.0,5.299180327868853,27.0,1.0043652057647705,1.0006371021270752,0.9222392439842224,0.9836907982826233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19,5,6,45,0,24,16,9,4,7,0,6,8,0.024411508282476024,65.96,9.5,4.446601941747573,26.555555555555557,1.0006463527679443,1.0010015037324693,0.9279863834381104,0.9806495755910873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7,2,6,51,0,22,2,10,0,2,4,11,14,0.02547169811320755,63.39,8.5,4.672043010752688,19.9,1.000209927558899,1.0684786319732666,0.9496065378189087,0.968923893239763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24,8,8,66,0,35,25,11,5,9,6,12,20,0.01391304347826087,60.18,11.8,4.350318471337579,33.36363636363637,1.0023163557052612,1.0038016817786477,0.9030324220657349,0.9795413494110108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8164965809277261,0.4082482904638631,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,1
24,7,11,38,1,17,11,9,0,8,3,9,13,0.0303886925795053,37.94,14.1,5.149122807017544,27.555555555555557,1.0007439851760864,1.0010597176022,0.922329843044281,0.9802950099110603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10,7,7,47,3,33,10,8,1,7,3,5,9,0.0231629392971246,53.04,12.4,4.623853211009174,31.375,1.001888394355774,1.001181274652481,0.9223023653030396,0.9785888961383274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19,11,4,46,8,29,6,8,0,2,6,4,8,0.01790073230268511,38.15,14.0,5.105527638190955,27.125,1.000343918800354,1.0004680007696152,0.9442961812019348,0.979528043951307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,1
13,7,6,44,6,26,6,11,1,2,8,8,14,0.024871355060034305,71.34,7.5,4.683168316831683,20.0,1.055634617805481,1.0341533747586338,0.9446080327033997,0.9761281251907349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,6,10,38,2,32,14,9,0,2,6,7,11,0.02680565897244974,47.32,12.6,4.897321428571429,28.555555555555557,1.0038421154022217,1.0048990117179022,0.9247572422027588,0.9775873050093651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45,11,12,82,1,34,12,13,1,13,14,15,21,0.030303030303030304,27.45,16.1,5.276315789473684,29.357142857142858,1.007032871246338,1.001441512789045,0.8950227499008179,0.978995864207928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19,8,8,62,3,37,14,15,4,12,3,9,18,0.016304347826086956,69.82,8.1,4.1063829787234045,21.533333333333335,1.0039230585098267,1.001346516609192,0.9140344262123108,0.9742538673537118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944271909999159,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25,5,7,82,1,38,17,16,1,8,7,10,18,0.02420185375901133,51.48,11.0,4.853658536585366,21.41176470588235,1.0131843090057373,1.0014637778787052,0.8931338787078857,0.9692292734980583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
